Urban,POP2010,OHU2010,NUMGQTRS,LILATracts_halfAnd10,LILATracts_Vehicle,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LATracts_half,LATracts1,LATracts10,LAPOP05_10,lawhitehalf,lablackhalf,laasianhalf,laomultirhalf,lawhite1,lanhopi1,laaian1,lahisp1,lahunv1,lahunv10,laasian20,lahunv20,lasnap20,TractLOWI,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractHispanic,TractHUNV,TractSNAP,ZScore_EstMedVal
1,4355,1464,37,0,0,0,1.9,110813,1,0,0,3086.545073,2534.162102,40.15603961,296.9027507,205.6400063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,3558,62,424,2,10,691,7,21,0.5865156656935323
1,3442,1206,15,0,0,0,2.6,111071,1,0,0,1204.386332,882.3002872,17.56593841,207.1126493,94.53144406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,2601,55,496,3,16,564,91,15,0.650306889923298
1,7305,2655,137,0,0,1,30.8,52143,0,0,0,230.8441054,161.2468458,8.669827551,25.86530888,33.72871557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4233,3779,247,1022,12,57,3554,252,323,-0.0173262636632274
1,4865,1547,62,0,0,0,7.6,75231,1,0,0,3106.675512,1604.181532,101.6979272,591.4616822,765.7726915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,894,2470,125,693,13,48,2477,34,24,0.0399408580884941
1,6369,2424,32,0,0,0,7.5,111695,1,0,0,3932.340999,3024.077317,34.99118785,501.0960326,351.9482869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364,4845,77,871,8,27,1066,77,32,0.5506331020642891
1,5410,1615,0,0,0,0,13.9,105652,1,0,0,4448.745026,2142.683568,94.64136663,1356.204863,823.1114023,68.46453188,0.0,1.796735762,95.83858632,2.557206612,0.0,0.0,0.0,0.0,1585,2558,110,1814,5,34,1423,45,81,0.5187374899494062
1,2746,924,7,0,0,0,4.4,102209,1,0,0,840.5587584,671.0309342,14.62752521,61.77862016,83.57300302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244,2172,43,220,7,11,541,9,30,0.4190637020903972
1,3263,1074,40,0,0,0,3.8,101762,1,0,0,3031.86164,2432.96604,46.22144367,275.1451569,259.7593562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,2596,47,307,6,19,661,0,27,0.2733587467474096
1,7329,1422,6,1,1,1,36.2,29899,1,0,0,6785.808418,2808.623737,108.0392078,175.4702495,3577.502784,14.32905751,0.0,0.580123768,25.0033347,0.570751808,0.0,0.0,0.0,0.0,5215,3030,113,189,11,120,6667,192,471,-0.7828209544204162
1,5023,1514,1,1,0,1,26.8,44198,1,0,0,1531.743888,922.8466849,63.52968597,157.2303991,370.8805994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2851,2330,127,296,10,54,3569,99,277,-0.4189210162006162
1,2363,1040,0,0,0,0,8.0,78000,1,1,0,2173.152709,1419.268918,72.0000012,403.6473075,255.5892078,422.5950921,0.999221161,9.872801304,298.0293524,23.71227369,0.0,0.0,0.0,0.0,413,1535,72,404,3,22,664,82,66,-0.2848144652630405
1,7091,2549,58,0,0,0,7.8,90476,1,0,0,1633.160707,1376.19477,18.43301473,78.73578268,148.2458321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1504,5519,146,520,15,46,1454,352,143,0.6194986282214225
1,4131,1342,10,0,0,0,5.6,91053,1,0,0,1799.607132,1412.620276,54.0837175,178.6531873,142.8217103,27.60519409,0.075480385,0.175408319,6.389156699,0.278866246,0.0,0.0,0.0,0.0,519,3041,99,430,8,21,1070,18,56,0.2037683203149379
1,2902,1036,9,0,0,0,3.5,121486,1,0,0,990.596208,872.7982849,14.70336765,49.0256368,49.96158839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256,2450,35,205,0,9,461,109,22,0.7151854645660711
1,3627,1200,32,0,0,0,4.6,123654,1,0,0,1130.12612,894.4637416,26.91914174,106.3350975,98.52400822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423,2969,63,296,6,14,689,18,0,0.5636813070203776
1,6339,2158,4,0,0,0,2.6,92783,1,0,0,1376.173346,1136.9049,24.17941366,113.0090779,91.18992817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955,4606,159,739,6,44,1691,24,43,0.0482772112548839
1,6816,2511,1,0,0,0,2.4,103925,1,0,0,4028.977512,2755.007582,52.32974213,937.8229244,270.878855,0.33367604,0.0,0.0,0.079028539,0.0,0.0,0.0,0.0,0.0,817,4572,110,1500,8,19,1291,9,38,0.7137356640153947
1,7751,2577,0,0,0,0,5.5,136455,1,1,0,6587.212463,3551.621185,103.8372236,2473.612346,425.8744484,1760.216242,3.69173051,10.53759553,516.0208063,12.42659372,0.0,0.0,0.0,0.0,1221,4512,112,2610,11,28,1035,41,0,0.967088310246112
1,4833,1734,14,0,0,0,3.4,97714,1,0,0,2403.004258,2051.400645,14.22598263,194.4183666,132.5497209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725,4064,41,349,2,33,743,44,0,0.5662184579840613
1,3479,1237,0,0,0,0,7.8,107585,1,0,0,1748.619853,1431.228881,22.01222483,165.6033967,128.4261177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,2794,44,307,6,7,578,17,37,0.2229781776114014
1,4258,1389,10,0,0,0,4.5,123244,1,0,0,3036.714566,2241.37067,25.70420046,534.339182,218.3004925,221.0007329,0.0,0.801893758,49.81278449,1.671891574,0.0,0.0,0.0,0.0,599,2926,51,968,0,21,635,8,8,0.7637537830137336
1,6582,2333,15,0,0,0,9.8,84692,1,1,0,5760.066685,3450.815974,173.8607497,1163.187273,906.7322411,622.4130953,5.837740715,9.74304909,446.5983433,8.277405236,0.0,0.0,0.0,0.0,1316,3820,188,1535,11,55,1907,47,77,0.0468274107042074
1,7488,2352,20,0,0,0,2.2,136549,1,1,0,6271.894693,3961.171627,89.19567647,1758.726102,436.4461416,1396.269892,1.468465798,8.5687311,267.4667638,5.229082931,0.0,0.0,0.0,0.0,1053,4975,105,1876,6,25,932,14,46,1.3447613536973386
1,3299,1059,12,0,0,0,3.9,112188,1,0,0,1880.240349,1502.417369,15.37820432,230.3085458,121.5655205,5.303888321,0.0,0.0,0.856356978,0.048018113,0.0,0.0,0.0,0.0,219,2629,38,400,2,16,516,23,19,0.6880017042408869
1,2678,852,0,0,0,0,3.1,163047,1,0,0,1116.227838,914.8381068,10.45093195,129.202811,58.17524251,317.3402233,0.0,0.0,30.71557791,1.398371719,0.0,0.0,0.0,0.0,149,2131,25,352,1,10,324,6,0,1.4100023784777809
1,3107,1086,0,0,0,0,1.2,123750,1,0,0,2194.274069,1743.320596,24.0192192,324.7817389,92.33763674,360.8575959,0.618783057,0.998991763,30.78418181,14.24168338,0.0,0.0,0.0,0.0,121,2415,44,436,8,4,357,80,0,1.448422093070708
1,2682,1030,8,0,0,0,2.5,101667,1,1,0,2680.999966,1956.999971,39.99999951,372.9999966,300.9999956,1589.015549,6.284201565,2.99999997,376.4798629,3.630702819,0.0,0.0,0.0,0.0,384,1958,40,373,7,3,451,8,0,0.1320031930564514
1,3028,991,0,0,0,0,5.9,134000,1,1,0,3000.946226,2136.110249,42.00000079,597.8577818,215.9786183,1606.74285,0.412299428,4.91693035,300.7211927,14.12803125,0.0,0.0,0.0,0.0,416,2155,42,605,1,8,413,23,27,1.4495094434837152
1,4362,1300,0,0,0,0,0.3,162344,1,1,0,4362.000048,3032.000016,80.00000123,930.0000021,312.0000015,3032.000016,2.00000008,6.000000053,528.000003,22.45408495,0.0,0.0,0.0,0.0,187,3032,80,930,2,6,528,20,55,1.1885453443619465
1,5329,1765,6,0,0,0,2.4,160250,1,1,0,3214.24369,2243.073895,34.78140067,747.3886149,178.0924851,403.5586638,1.539257407,0.0,60.52931024,0.0,0.0,0.0,0.0,0.0,269,3902,61,1054,7,8,556,8,0,1.545558729966033
1,5862,2005,0,0,0,0,0.3,151579,1,0,0,4393.076387,3320.375083,34.12512178,730.5332744,279.8342151,253.5641098,2.18596983,0.364328325,38.40055346,1.644959033,0.0,0.0,0.0,0.0,597,4560,50,846,11,24,700,29,55,1.0152941785561054
1,4034,1198,19,0,0,0,9.5,87172,1,1,0,3326.703643,2027.569874,62.0928431,586.4105698,602.1085621,1315.880625,15.41712591,19.44343247,691.4693016,0.0,0.0,0.0,0.0,0.0,953,2526,77,675,23,31,1179,0,33,0.1874580641198273
1,5485,1778,0,0,0,0,2.3,111535,1,0,0,2630.175243,1977.035266,73.33565898,279.4261564,286.2505291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770,3879,131,834,4,25,1085,86,30,0.6822025020381809
1,4828,1556,2,0,0,0,2.9,158203,1,1,0,4693.66863,3494.940562,24.00000015,856.9827833,300.370576,3347.323164,2.999999944,14.00000013,499.5377753,51.8643554,0.0,0.0,0.0,0.0,283,3578,24,897,4,14,548,55,20,1.401666025311391
1,8140,1916,66,0,0,0,17.1,65610,1,0,0,2773.355519,1865.391613,34.84867907,429.6361621,428.016925,9.79863143,0.0,0.0,2.245519757,0.0,0.0,0.0,0.0,0.0,4109,4556,81,814,10,52,5173,63,152,0.2015936194889231
1,4218,1357,33,0,0,0,11.5,77841,1,0,0,1977.324328,1475.068282,29.82523498,194.9357265,263.2673763,0.001726683,0.0,8.39337e-05,0.000832306,1.41679e-05,0.0,0.0,0.0,0.0,1296,2941,42,353,4,26,1638,25,65,0.5172876893987297
1,3985,1458,13,0,0,0,3.2,117500,1,1,0,1941.33072,1266.37177,17.75312278,489.0022738,167.2035488,289.4106963,0.0,0.0,74.66575662,0.0,0.0,0.0,0.0,0.0,276,2820,46,804,0,8,567,9,0,0.979411614926862
1,3529,1403,6,0,0,0,1.5,140250,1,0,0,2503.221288,1851.381261,32.0204173,489.7661658,118.8583063,136.4889151,0.280333132,0.240605919,17.99898876,0.0,0.0,0.0,0.0,0.0,487,2645,47,635,2,15,364,136,0,0.9583895069420528
1,3435,1169,7,0,0,0,2.2,138125,1,1,0,2533.412262,2114.948415,13.93161115,224.1755913,166.3163778,1179.296258,2.198453635,2.656822559,190.7700864,20.05385314,0.0,0.0,0.0,0.0,145,2915,16,273,4,14,409,36,39,1.401303575173722
1,5067,1781,154,0,0,0,11.2,97647,1,0,0,2729.716594,2041.976329,29.78842982,413.735581,223.389479,368.6982141,1.76100903,1.440252258,56.92454094,0.0,0.0,0.0,0.0,0.0,1007,3481,50,757,12,36,1270,36,22,0.1055443330066054
1,2662,942,19,0,0,0,5.4,117917,1,0,0,1546.87245,1184.079631,32.79238553,207.1155186,104.033915,1.634945035,0.0,0.012385948,0.284876794,0.007222907,0.0,0.0,0.0,0.0,411,2035,51,361,7,18,348,5,0,0.9312057466168688
1,6892,2487,0,0,0,0,2.9,136760,1,1,0,6430.42563,4528.344034,97.58440293,1267.584866,515.5214218,2647.998254,6.334850763,8.508223419,502.5972521,8.31808583,0.0,0.0,0.0,0.0,507,4868,108,1340,10,13,899,21,0,0.6919886557552473
1,4496,1404,0,0,0,0,0.2,152614,1,1,0,4435.848866,3107.248958,59.70561533,941.0190416,310.8797119,1152.753619,1.567043513,5.201194994,190.8572272,7.251592546,0.0,0.0,0.0,0.0,220,3143,63,958,4,13,527,20,0,1.5064141150977677
1,4834,2243,0,0,0,0,3.6,110530,1,0,0,2177.695553,1503.558701,42.54576137,433.9906744,189.3443045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633,3419,90,886,4,9,711,113,0,0.1098937346586349
1,6643,2359,0,0,0,0,2.2,139971,1,1,0,5115.579155,3460.406849,97.2507682,1146.83536,388.9147862,1557.545654,2.142582426,6.183311615,315.2320473,0.0,0.0,0.0,0.0,0.0,572,4432,132,1481,7,30,969,0,18,0.5325105951808329
1,4192,1359,46,0,0,0,3.6,133854,1,0,0,1951.071532,1138.527534,39.79009241,631.3098532,137.5415014,132.424209,0.291886032,0.260686709,32.75128797,0.608750556,0.0,0.0,0.0,0.0,748,2646,80,1136,3,8,621,11,9,0.8036232981573372
1,6210,2041,114,0,0,0,5.6,102750,1,0,0,3341.650658,2778.555423,55.06442081,217.3107722,276.0491426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,900,5208,81,410,14,22,988,14,0,0.5814413637661645
1,4852,1564,74,0,0,0,4.3,130532,1,0,0,3376.203787,2910.706088,16.99925085,218.895021,210.629754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514,4192,21,319,8,22,702,22,22,0.556069854129326
0,1606,691,9,0,0,0,2.3,89145,0,0,0,0.0,1468.000007,2.99999993,27.99999967,89.99999993,1468.000007,2.0,14.99999983,119.0000001,4.554112577,0.0,0.0,0.0,0.0,181,1468,3,28,2,15,119,4,0,-0.0481345253651029
1,3626,1259,53,0,0,0,4.1,124833,1,0,0,999.0591849,869.6703718,10.2503862,49.54046589,60.0055742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347,3150,54,166,7,17,487,36,12,0.6111622750550327
1,4984,2048,99,0,0,0,7.8,108783,1,0,0,3669.600036,2994.577056,69.2045426,219.0056894,375.9281502,191.2392708,0.231077343,0.029116293,33.98068821,5.205564417,0.0,0.0,0.0,0.0,930,4076,102,299,4,8,803,396,6,0.6673420463937468
1,6323,1929,188,0,0,1,18.9,51449,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2662,4207,95,536,14,41,3290,153,134,-1.0542961075345896
1,6548,1921,525,0,0,0,9.8,106938,0,0,0,12.52632713,9.829184532,0.253422797,1.013691187,1.321418881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322,5021,110,749,12,31,1338,115,38,0.5694805092230835
1,5715,1877,0,0,0,0,1.0,110292,1,1,0,4622.378547,3862.778388,43.2704476,327.4323586,364.2366581,1840.847214,2.476073526,5.137202437,345.3051212,31.72432554,0.0,0.0,0.0,0.0,665,4683,64,406,16,22,963,70,7,0.6481321890972833
1,6833,2224,6,0,0,0,10.1,63199,1,1,0,4889.795223,3061.902792,62.01051381,188.0777918,1528.921444,2037.584547,3.639953937,26.03811047,1699.014405,37.10759058,0.0,0.0,0.0,0.0,2491,4411,120,422,13,62,3132,200,126,-0.1731798228609505
1,13544,4371,0,0,0,0,5.2,147692,1,1,0,11761.18512,10084.8984,78.39116062,618.2908416,912.9552519,5294.337444,3.424658186,34.28937619,905.7324185,0.0,0.0,0.0,0.0,0.0,1342,11658,93,724,9,69,1712,0,68,1.5100386164744588
1,6328,1957,8,0,0,0,9.6,86464,0,0,0,125.628437,89.29472351,1.077694952,10.93090534,22.93950701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838,4124,74,838,6,34,2468,49,92,0.1617241043453195
1,3102,1251,7,0,0,0,6.2,82734,0,0,0,445.3109035,328.6436081,1.582297683,35.06865942,73.59068638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504,2220,51,327,4,15,900,1,26,-0.3119982255882247
1,4328,1416,5,0,0,0,8.4,96346,1,0,0,2520.04954,1891.541247,29.26754519,271.6909932,303.2088858,3.592733145,0.061640028,0.026417155,0.845348954,0.0,0.0,0.0,0.0,0.0,853,3217,57,479,14,26,988,0,40,0.2407382343571885
1,3819,1267,14,0,0,0,4.1,115956,1,0,0,2825.678987,2237.960343,34.93630231,239.2848876,288.4551273,174.609181,1.122204021,0.897194475,14.97371036,0.001446448,0.0,0.0,0.0,0.0,436,2984,51,334,8,27,829,6,0,0.5325105951808329
1,3654,1155,5,0,0,0,12.2,114083,1,0,0,2574.34411,2121.668593,34.27364617,184.7803218,210.3686715,32.24602589,0.003178272,0.019069633,7.611959204,0.0,0.0,0.0,0.0,0.0,506,2972,40,305,2,27,614,0,0,0.5760046117011277
1,3075,1012,15,0,0,0,5.0,111938,1,0,0,2325.81343,1852.772343,17.58602752,179.7134369,270.8076775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,2462,23,247,2,5,503,33,10,0.7155479147037402
1,3624,1449,0,0,0,0,11.1,98529,1,0,0,1609.465477,1279.754948,19.98735151,133.4155662,168.224675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,2625,72,423,15,15,795,43,53,-0.0006535573304477
1,5898,1826,0,0,0,0,1.2,166220,1,0,0,4138.79421,3387.508183,62.66424497,449.7453467,219.5732095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293,4825,83,601,8,20,545,0,0,1.2505243179033665
1,2373,997,9,0,0,0,4.6,120446,0,0,0,138.9564388,125.3778605,1.766308997,4.77118443,6.413068429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309,2068,27,142,1,4,212,24,0,0.8583532689453749
1,3539,1278,13,0,0,0,7.4,106007,1,0,0,1713.254228,1423.412749,11.87631668,137.142888,129.2670037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705,2908,21,282,7,10,568,86,31,0.5752797114257895
1,4929,2504,0,0,0,0,4.1,96855,1,1,0,3358.113627,2984.348392,33.96091694,213.0101053,114.8947337,558.4594822,0.0,1.441157207,48.51349724,16.58392328,0.0,0.0,0.0,0.0,590,4322,51,351,3,15,313,150,13,0.1820213120547905
1,6602,2092,5,0,0,0,3.7,155762,1,0,0,4557.076735,3416.821678,35.05913233,740.7354408,346.1930136,329.9462015,2.323930635,0.0,55.05345746,5.444227226,0.0,0.0,0.0,0.0,379,4936,55,1103,17,5,690,28,0,0.8590781692207131
1,6696,2180,3,0,0,0,2.2,115025,1,0,0,5514.835012,4242.234354,45.96860531,576.1909779,613.2934146,0.203731015,0.0,0.002396835,0.009587342,0.0,0.0,0.0,0.0,0.0,898,5140,57,704,10,30,1350,24,86,0.5647686574333849
1,2612,875,0,0,0,0,4.7,132344,1,0,0,768.9726754,656.6122468,8.103840731,62.66686144,41.58971049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196,2187,25,257,0,2,251,4,27,0.8130470017367345
0,1022,345,94,0,0,0,8.4,156771,0,0,0,0.0,887.0000051,8.000000116,46.9999994,73.00000039,843.8150596,0.0,6.897602346,147.8061754,0.0,0.0,0.0,0.0,0.0,157,887,8,47,0,7,161,0,0,1.4828548561492747
1,5796,1779,0,0,0,0,2.9,149250,1,1,0,3070.315531,2690.83195,32.19804125,162.9305318,168.0598663,872.5076656,2.111934798,2.074947268,82.33106182,3.825720572,0.0,0.0,0.0,0.0,388,5041,77,303,10,23,633,21,47,0.946428652398972
1,3987,1227,0,0,0,0,1.6,183393,1,1,0,3962.64688,3429.347671,37.73234065,312.1728212,169.3940457,1770.508439,0.0,5.44131908,191.8180051,2.722647058,0.0,0.0,0.0,0.0,227,3450,38,314,4,10,340,6,11,1.5205496704668635
1,5760,1953,0,0,0,0,3.0,166023,1,1,0,5631.77063,5100.540232,39.92555573,263.1092939,211.2327583,4574.718637,2.963004761,12.7144925,330.6473967,15.96759196,0.0,0.0,0.0,0.0,570,5215,40,271,3,14,389,18,10,1.771727615871566
1,2978,915,0,0,0,0,1.9,149091,1,1,0,2978.000003,2518.999998,14.99999972,212.0000017,224.0000019,2518.999998,6.99999995,0.999999955,347.9999973,8.678929874,0.0,0.0,0.0,0.0,201,2519,15,212,7,1,348,10,0,0.6901764050669016
1,6005,1836,0,0,0,0,3.8,201354,1,1,0,6004.999945,5258.999953,67.99999951,389.9999976,267.9999992,5258.999953,9.00000006,10.99999993,413.9999979,16.05590038,0.0,0.0,0.0,0.0,329,5259,68,390,9,11,414,15,14,2.099382540324454
1,3652,1669,0,0,0,0,5.7,81902,0,0,0,340.1414543,261.816419,12.61724491,31.33454078,30.58448923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523,2739,124,307,3,29,745,28,15,-0.3692653473399463
1,5590,2191,0,0,0,0,3.8,103700,1,0,0,2583.174277,1996.503182,41.52409454,329.2188043,204.3690277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790,4554,80,586,2,13,756,17,25,0.5031521340296339
1,9368,2989,95,0,0,0,4.3,131042,1,1,0,9329.619502,7173.341632,158.5571123,1204.378991,751.5431991,2267.098945,1.0,6.10427122,299.0710891,13.6853792,0.0,0.0,0.0,0.0,1120,7203,159,1210,17,25,1218,43,101,0.5923148678962382
1,4906,1688,0,0,0,0,1.4,124810,1,0,0,1521.746239,1227.923697,20.888559,109.1148789,142.5647008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,3899,77,387,21,23,992,20,22,0.1182300878250247
1,4580,1916,2,0,0,0,6.6,68625,0,0,0,71.49836755,58.29166603,1.062608473,5.920247152,5.768446073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217,3205,127,362,10,23,1422,17,59,-0.3660032961009242
1,7976,2957,0,0,0,0,3.3,108633,1,1,0,7961.94847,6243.50418,172.8372794,730.9279452,770.755657,5508.834353,7.831436412,31.67459415,1236.219641,86.45569308,0.0,0.0,0.0,0.0,1060,6255,173,732,10,34,1367,80,31,0.198331568249901
1,5288,2268,0,0,0,0,5.8,84041,0,0,0,288.2753754,199.9607086,7.594501972,18.30589485,58.97389221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,871,3952,122,479,21,29,1305,272,29,-0.1797039253389947
1,3884,1372,0,0,0,0,7.2,94113,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304,2658,77,347,5,18,1325,79,78,0.0798103732320976
1,7072,2265,0,0,0,0,3.8,146652,1,1,0,6761.871452,5254.756343,100.694803,830.6761974,540.3986833,4249.7654,19.713513,13.50239169,795.5637163,36.56371769,0.0,0.0,0.0,0.0,711,5514,106,858,21,15,972,94,35,0.7724525863177927
1,7218,2281,0,0,0,0,4.4,175739,1,0,0,643.5901803,510.8309255,10.6581274,64.37457457,54.27091715,0.3134045,0.0,0.0,0.626809001,0.010586326,0.0,0.0,0.0,0.0,813,5741,110,809,8,16,899,96,0,1.201955999455704
1,7312,2163,0,0,0,0,3.1,157246,1,1,0,6700.294797,5228.57156,105.8381617,825.4370382,516.9757601,3927.698603,5.853648805,11.34845296,590.994338,0.0,0.0,0.0,0.0,0.0,325,5720,113,892,9,17,834,0,0,0.9018472854656696
1,7975,2399,0,0,0,0,1.6,127639,1,1,0,7574.818383,5721.312096,102.1043581,983.7582907,739.6065325,2433.065344,0.628321469,12.46635693,391.5648679,10.28586848,0.0,0.0,0.0,0.0,705,6033,105,1036,9,21,1160,19,36,0.7159103648414094
1,3349,1281,21,0,0,0,2.1,153813,1,1,0,2931.232607,2626.996857,23.96171556,160.3379264,111.5762981,1333.084053,1.692031252,1.142272358,128.2132137,10.02859832,0.0,0.0,0.0,0.0,239,2990,26,197,5,8,250,27,8,2.506776495064549
1,7418,2970,30,0,0,0,7.0,111850,1,1,0,4454.400099,4058.767746,10.43009462,96.85299038,271.8716169,1332.599491,1.332379696,4.403852391,183.2670861,19.95357925,0.0,0.0,0.0,0.0,1761,6698,26,145,8,32,1007,87,95,2.1599117133151973
1,1377,617,8,0,0,0,14.9,111389,1,0,0,1048.762107,979.5570309,2.645241372,17.75545806,39.57495851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271,1287,4,23,2,12,75,19,15,0.676765749973144
1,4254,1418,66,1,0,1,32.3,52989,1,0,0,2633.162637,1887.442654,21.36297211,54.1899105,647.9056093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379,3155,33,102,5,48,2015,44,98,0.7362075725508803
1,5697,2562,10,0,0,0,11.3,90139,1,0,0,4840.618488,4023.494955,26.39701621,95.19809698,635.3322729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547,4656,32,118,18,63,1559,121,122,0.9888353185062594
1,4865,2018,15,0,0,0,9.8,81288,1,1,0,4280.331755,3622.057965,36.86454143,246.0468297,344.9730987,1409.690502,1.128220714,9.213740051,160.0968475,9.134086009,0.0,0.0,0.0,0.0,1111,4112,43,271,12,22,695,44,79,0.5738299108751129
1,5994,2127,44,0,0,0,5.5,129522,1,1,0,5650.040039,5228.52643,28.96742258,168.7501394,202.4715364,3127.542868,2.99999997,8.471014004,311.7198187,17.85565915,0.0,0.0,0.0,0.0,890,5542,35,184,8,16,545,19,40,1.03812853722926
1,6858,2237,0,0,0,0,5.1,141134,1,1,0,3527.952576,3085.590588,21.44688265,195.6197109,209.1416338,1087.040707,2.29041265,3.5808253,129.6415058,0.841695487,0.0,0.0,0.0,0.0,673,5897,51,365,6,23,889,48,13,1.2990926363510291
1,4364,1750,43,0,0,0,10.2,107007,1,0,0,1922.603404,1761.251256,5.436395207,62.21019923,74.28044893,12.21526718,0.0,0.37156707,0.743134141,0.0,0.0,0.0,0.0,0.0,986,3935,22,140,4,39,463,64,52,1.2653847735478003
1,3718,1536,4,0,0,0,2.3,116435,1,1,0,3704.399955,3131.160895,47.89163347,101.051788,383.3497983,2042.414514,7.790937439,24.25228568,488.4959135,0.0,0.0,0.0,0.0,0.0,979,3143,48,102,10,31,652,0,10,1.2925685338729849
1,5639,2343,66,0,0,0,13.5,71104,1,0,0,3884.139451,3458.821986,24.56548374,111.1151598,247.9431828,1.98941958,0.0,0.0,0.094734266,0.0,0.0,0.0,0.0,0.0,1726,4679,35,139,13,57,1133,72,82,0.9337428975805526
1,7015,2890,20,0,0,0,9.1,104091,1,1,0,5901.554148,5233.084917,35.88162972,223.869342,382.2615304,2136.804661,5.966016436,4.092297941,212.2007009,9.627323708,0.0,0.0,0.0,0.0,1076,6198,46,262,10,27,857,212,32,0.7836885405855355
1,6780,2428,94,0,0,0,8.1,109950,1,1,0,3700.517344,3358.02328,18.5884045,114.1415299,199.2478486,1887.27669,2.119447636,3.470974187,190.3387184,9.387979449,0.0,0.0,0.0,0.0,1236,5675,38,219,7,12,1361,202,15,0.8326193091708671
1,3287,1434,87,0,0,0,7.5,86436,1,0,0,2206.939833,2046.791237,7.432042956,57.75116763,91.42009147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727,3025,10,83,0,12,384,65,58,0.2994551566595865
1,3432,1493,0,0,0,0,4.9,157212,1,1,0,3022.309871,2810.586073,13.48850748,92.57786722,99.65742452,1580.852544,2.999999925,2.25257976,105.2622458,35.15046687,0.0,0.0,0.0,0.0,399,3211,14,96,4,3,189,59,0,3.1606365434196477
1,6900,2127,169,0,0,0,9.5,84477,1,0,0,995.1038248,785.3074142,12.32427985,102.6319717,93.96231931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746,4857,103,938,11,24,1549,85,52,0.6376211351048787
1,8391,2996,15,0,0,0,13.2,75438,0,0,0,355.1113053,282.5012639,2.79152815,13.25891935,55.02539519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013,6510,40,190,8,63,2987,160,134,-0.0459598245390881
1,5996,2203,17,0,0,0,7.2,114450,1,0,0,1836.360142,1595.202843,6.779337458,84.41634456,136.9729801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905,5056,27,227,5,62,1132,144,58,0.8808251774808605
1,9085,2256,31,1,0,1,27.5,43491,1,0,0,4053.423027,2641.033265,25.75376369,57.35886968,1300.446915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6365,6033,57,157,3,123,6646,209,307,-0.0898162911970521
